point_id,lat,lon,aoi,time,variable,stat,radius_m,value
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_hour_v002,nearest,0.0,17.433332443237305
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,eco_wind_speed_era5,nanmean,300.0,4.4068630422864645
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-27,mur_sst,nanmean,1000.0,291.2671671984667
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-28,mur_sst,nanmean,1000.0,291.1768798828125
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-29,mur_sst,nanmean,1000.0,291.0444047081279
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_hour_v002,nearest,0.0,21.5
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,eco_wind_speed_era5,nanmean,300.0,1.2295152842998505
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-30,mur_sst,nanmean,1000.0,290.793225293491
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_hour,nearest,0.0,23.983333587646484
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,lst_wind_speed_era5,nanmean,300.0,5.340045401028225
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-01-31,mur_sst,nanmean,1000.0,290.56738460765166
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-01,mur_sst,nanmean,1000.0,290.91021744835183
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_hour_v002,nearest,0.0,20.683332443237305
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,eco_wind_speed_era5,nanmean,300.0,1.6330388273511613
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_hour,nearest,0.0,23.766666412353516
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,lst_wind_speed_era5,nanmean,300.0,2.101363914353507
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-02,mur_sst,nanmean,1000.0,291.0651168415253
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-03,mur_sst,nanmean,1000.0,290.91812590736754
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-04,mur_sst,nanmean,1000.0,289.92618287438376
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_hour_v002,nearest,0.0,13.399999618530273
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,eco_wind_speed_era5,nanmean,300.0,3.96885917867933
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-05,mur_sst,nanmean,1000.0,290.261448171687
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_hour_v002,nearest,0.0,19.08333396911621
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,eco_wind_speed_era5,nanmean,300.0,4.957701887403216
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-06,mur_sst,nanmean,1000.0,290.41232919947987
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-07,mur_sst,nanmean,1000.0,290.365735875094
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,lst_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-08,mur_sst,nanmean,1000.0,290.3665130125648
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_hour_v002,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,eco_wind_speed_era5,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_hour,nearest,0.0,23.883333206176758
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_sst_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,lst_wind_speed_era5,nanmean,300.0,0.3367841988801956
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,modis_sst_aqua,nanmean,1000.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-09,mur_sst,nanmean,1000.0,290.7415609920726
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_hour_v002,nearest,0.0,17.483333587646484
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002_clean,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002_clean,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_sst_v002_clean,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,eco_wind_speed_era5,nanmean,300.0,1.3989315118108476
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,lst_hour,nearest,0.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,lst_sst,count_valid,300.0,0.0
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,lst_sst,nanmean,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,lst_sst,nanstd,300.0,
SF001,-43.1838676314012,146.98319594082,Hobart,2023-02-10,lst_sst_clean,count_valid,300.0,0.0
